aar;fylke_nr_navn;kommune_nr_navn;stoenadsomraade_gruppe;kapittel;stoenadsomraade;utbetalt_mill_kr;oppdatert_dato
2014;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;9,43;24102018
2014;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2650;Sykepenger;124,04;24102018
2014;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;125,02;24102018
2014;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;142,05;24102018
2014;02 Akershus;0214 Ås;Barn og foreldre;0844;Kontantstøtte;4,66;24102018
2014;02 Akershus;0214 Ås;Barn og foreldre;0845;Barnetrygd;55,23;24102018
2014;02 Akershus;0214 Ås;Barn og foreldre;2530;Foreldrepenger;73,21;24102018
2014;02 Akershus;0214 Ås;Pensjoner;0660;Krigspensjon;0,42;24102018
2014;02 Akershus;0214 Ås;Pensjoner;0667;Supplerende stønad;0,55;24102018
2014;02 Akershus;0214 Ås;Pensjoner;2670;Alderspensjon;569,54;24102018
2014;02 Akershus;0214 Ås;Pensjoner;2680;Ytelser til gjenlevende;4,20;24102018
2014;02 Akershus;0214 Ås;Øvrig;2661;Grunn- og hjelpestønad;9,87;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;0634;Tiltakspenger;2,06;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2541;Dagpenger;21,04;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;7,08;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2650;Sykepenger;116,07;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;127,69;24102018
2014;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;155,12;24102018
2014;02 Akershus;0215 Frogn;Barn og foreldre;0844;Kontantstøtte;3,51;24102018
2014;02 Akershus;0215 Frogn;Barn og foreldre;0845;Barnetrygd;45,65;24102018
2014;02 Akershus;0215 Frogn;Barn og foreldre;2530;Foreldrepenger;47,08;24102018
2014;02 Akershus;0215 Frogn;Pensjoner;0660;Krigspensjon;0,29;24102018
2014;02 Akershus;0215 Frogn;Pensjoner;0667;Supplerende stønad;1,21;24102018
2014;02 Akershus;0215 Frogn;Pensjoner;2670;Alderspensjon;640,73;24102018
2014;02 Akershus;0215 Frogn;Pensjoner;2680;Ytelser til gjenlevende;6,95;24102018
2014;02 Akershus;0215 Frogn;Øvrig;2661;Grunn- og hjelpestønad;8,69;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;0634;Tiltakspenger;3,89;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;2541;Dagpenger;43,93;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;11,41;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;2650;Sykepenger;133,87;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;135,43;24102018
2014;02 Akershus;0216 Nesodden;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;181,25;24102018
2014;02 Akershus;0216 Nesodden;Barn og foreldre;0844;Kontantstøtte;4,13;24102018
2014;02 Akershus;0216 Nesodden;Barn og foreldre;0845;Barnetrygd;58,17;24102018
2014;02 Akershus;0216 Nesodden;Barn og foreldre;2530;Foreldrepenger;63,11;24102018
2014;02 Akershus;0216 Nesodden;Pensjoner;0660;Krigspensjon;0,52;24102018
2014;02 Akershus;0216 Nesodden;Pensjoner;0667;Supplerende stønad;0,88;24102018
2014;02 Akershus;0216 Nesodden;Pensjoner;2670;Alderspensjon;589,89;24102018
2014;02 Akershus;0216 Nesodden;Pensjoner;2680;Ytelser til gjenlevende;7,09;24102018
2014;02 Akershus;0216 Nesodden;Øvrig;2661;Grunn- og hjelpestønad;10,00;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;0634;Tiltakspenger;3,23;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;2541;Dagpenger;46,89;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;12,28;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;2650;Sykepenger;171,84;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;153,14;24102018
2014;02 Akershus;0217 Oppegård;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;203,85;24102018
2014;02 Akershus;0217 Oppegård;Barn og foreldre;0844;Kontantstøtte;5,43;24102018
2014;02 Akershus;0217 Oppegård;Barn og foreldre;0845;Barnetrygd;81,71;24102018
2014;02 Akershus;0217 Oppegård;Barn og foreldre;2530;Foreldrepenger;88,13;24102018
2014;02 Akershus;0217 Oppegård;Pensjoner;0660;Krigspensjon;0,65;24102018
2014;02 Akershus;0217 Oppegård;Pensjoner;0667;Supplerende stønad;2,92;24102018
2014;02 Akershus;0217 Oppegård;Pensjoner;2670;Alderspensjon;1037,38;24102018
2014;02 Akershus;0217 Oppegård;Pensjoner;2680;Ytelser til gjenlevende;8,58;24102018
2014;02 Akershus;0217 Oppegård;Øvrig;2661;Grunn- og hjelpestønad;16,52;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;0634;Tiltakspenger;12,73;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;2541;Dagpenger;216,99;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;40,31;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;2650;Sykepenger;647,70;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;497,34;24102018
2014;02 Akershus;0219 Bærum;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;779,44;24102018
2014;02 Akershus;0219 Bærum;Barn og foreldre;0844;Kontantstøtte;29,64;24102018
2014;02 Akershus;0219 Bærum;Barn og foreldre;0845;Barnetrygd;371,64;24102018
2014;02 Akershus;0219 Bærum;Barn og foreldre;2530;Foreldrepenger;487,97;24102018
2014;02 Akershus;0219 Bærum;Pensjoner;0660;Krigspensjon;6,54;24102018
2014;02 Akershus;0219 Bærum;Pensjoner;0667;Supplerende stønad;10,59;24102018
2014;02 Akershus;0219 Bærum;Pensjoner;2670;Alderspensjon;4441,61;24102018
2014;02 Akershus;0219 Bærum;Pensjoner;2680;Ytelser til gjenlevende;35,13;24102018
2014;02 Akershus;0219 Bærum;Øvrig;2661;Grunn- og hjelpestønad;60,36;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;0634;Tiltakspenger;7,21;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;2541;Dagpenger;106,44;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;23,05;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;2650;Sykepenger;330,50;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;351,83;24102018
2014;02 Akershus;0220 Asker;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;370,88;24102018
2014;02 Akershus;0220 Asker;Barn og foreldre;0844;Kontantstøtte;13,92;24102018
2014;02 Akershus;0220 Asker;Barn og foreldre;0845;Barnetrygd;185,95;24102018
2014;02 Akershus;0220 Asker;Barn og foreldre;2530;Foreldrepenger;225,15;24102018
2014;02 Akershus;0220 Asker;Pensjoner;0660;Krigspensjon;2,36;24102018
2014;02 Akershus;0220 Asker;Pensjoner;0667;Supplerende stønad;6,31;24102018
2014;02 Akershus;0220 Asker;Pensjoner;2670;Alderspensjon;2107,21;24102018
2014;02 Akershus;0220 Asker;Pensjoner;2680;Ytelser til gjenlevende;17,40;24102018
2014;02 Akershus;0220 Asker;Øvrig;2661;Grunn- og hjelpestønad;31,78;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;0634;Tiltakspenger;3,71;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;2541;Dagpenger;33,96;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,69;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;2650;Sykepenger;121,66;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;144,79;24102018
2014;02 Akershus;0221 Aurskog-Høland;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;180,56;24102018
2014;02 Akershus;0221 Aurskog-Høland;Barn og foreldre;0844;Kontantstøtte;3,53;24102018
2014;02 Akershus;0221 Aurskog-Høland;Barn og foreldre;0845;Barnetrygd;43,97;24102018
2014;02 Akershus;0221 Aurskog-Høland;Barn og foreldre;2530;Foreldrepenger;44,74;24102018
2014;02 Akershus;0221 Aurskog-Høland;Pensjoner;0660;Krigspensjon;0,93;24102018
2014;02 Akershus;0221 Aurskog-Høland;Pensjoner;0667;Supplerende stønad;0,19;24102018
2014;02 Akershus;0221 Aurskog-Høland;Pensjoner;2670;Alderspensjon;583,71;24102018
2014;02 Akershus;0221 Aurskog-Høland;Pensjoner;2680;Ytelser til gjenlevende;9,09;24102018
2014;02 Akershus;0221 Aurskog-Høland;Øvrig;2661;Grunn- og hjelpestønad;10,11;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;0634;Tiltakspenger;2,41;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;2541;Dagpenger;36,34;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;7,78;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;2650;Sykepenger;139,43;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;111,12;24102018
2014;02 Akershus;0226 Sørum;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;166,31;24102018
2014;02 Akershus;0226 Sørum;Barn og foreldre;0844;Kontantstøtte;4,31;24102018
2014;02 Akershus;0226 Sørum;Barn og foreldre;0845;Barnetrygd;56,04;24102018
2014;02 Akershus;0226 Sørum;Barn og foreldre;2530;Foreldrepenger;65,56;24102018
2014;02 Akershus;0226 Sørum;Pensjoner;0660;Krigspensjon;1,00;24102018
2014;02 Akershus;0226 Sørum;Pensjoner;0667;Supplerende stønad;1,31;24102018
2014;02 Akershus;0226 Sørum;Pensjoner;2670;Alderspensjon;479,86;24102018
2014;02 Akershus;0226 Sørum;Pensjoner;2680;Ytelser til gjenlevende;6,66;24102018
2014;02 Akershus;0226 Sørum;Øvrig;2661;Grunn- og hjelpestønad;10,77;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;0634;Tiltakspenger;0,88;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;2541;Dagpenger;25,37;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;5,21;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;2650;Sykepenger;90,92;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;75,31;24102018
2014;02 Akershus;0227 Fet;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;106,06;24102018
2014;02 Akershus;0227 Fet;Barn og foreldre;0844;Kontantstøtte;3,15;24102018
2014;02 Akershus;0227 Fet;Barn og foreldre;0845;Barnetrygd;34,08;24102018
2014;02 Akershus;0227 Fet;Barn og foreldre;2530;Foreldrepenger;43,58;24102018
2014;02 Akershus;0227 Fet;Pensjoner;0660;Krigspensjon;0,69;24102018
2014;02 Akershus;0227 Fet;Pensjoner;0667;Supplerende stønad;0,69;24102018
2014;02 Akershus;0227 Fet;Pensjoner;2670;Alderspensjon;361,33;24102018
2014;02 Akershus;0227 Fet;Pensjoner;2680;Ytelser til gjenlevende;3,91;24102018
2014;02 Akershus;0227 Fet;Øvrig;2661;Grunn- og hjelpestønad;5,85;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;0634;Tiltakspenger;3,41;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;2541;Dagpenger;45,72;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,61;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;2650;Sykepenger;129,42;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;85,90;24102018
2014;02 Akershus;0228 Rælingen;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;152,85;24102018
2014;02 Akershus;0228 Rælingen;Barn og foreldre;0844;Kontantstøtte;4,46;24102018
2014;02 Akershus;0228 Rælingen;Barn og foreldre;0845;Barnetrygd;52,37;24102018
2014;02 Akershus;0228 Rælingen;Barn og foreldre;2530;Foreldrepenger;79,71;24102018
2014;02 Akershus;0228 Rælingen;Pensjoner;0660;Krigspensjon;0,37;24102018
2014;02 Akershus;0228 Rælingen;Pensjoner;0667;Supplerende stønad;1,59;24102018
2014;02 Akershus;0228 Rælingen;Pensjoner;2670;Alderspensjon;503,34;24102018
2014;02 Akershus;0228 Rælingen;Pensjoner;2680;Ytelser til gjenlevende;4,50;24102018
2014;02 Akershus;0228 Rælingen;Øvrig;2661;Grunn- og hjelpestønad;10,44;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;0634;Tiltakspenger;1,75;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;2541;Dagpenger;21,93;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;5,44;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;2650;Sykepenger;97,31;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;89,49;24102018
2014;02 Akershus;0229 Enebakk;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;121,27;24102018
2014;02 Akershus;0229 Enebakk;Barn og foreldre;0844;Kontantstøtte;2,72;24102018
2014;02 Akershus;0229 Enebakk;Barn og foreldre;0845;Barnetrygd;35,40;24102018
2014;02 Akershus;0229 Enebakk;Barn og foreldre;2530;Foreldrepenger;43,16;24102018
2014;02 Akershus;0229 Enebakk;Pensjoner;0660;Krigspensjon;0,15;24102018
2014;02 Akershus;0229 Enebakk;Pensjoner;0667;Supplerende stønad;0,43;24102018
2014;02 Akershus;0229 Enebakk;Pensjoner;2670;Alderspensjon;317,79;24102018
2014;02 Akershus;0229 Enebakk;Pensjoner;2680;Ytelser til gjenlevende;5,18;24102018
2014;02 Akershus;0229 Enebakk;Øvrig;2661;Grunn- og hjelpestønad;7,34;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;0634;Tiltakspenger;7,18;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;2541;Dagpenger;83,00;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;20,36;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;2650;Sykepenger;248,09;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;223,09;24102018
2014;02 Akershus;0230 Lørenskog;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;326,02;24102018
2014;02 Akershus;0230 Lørenskog;Barn og foreldre;0844;Kontantstøtte;8,00;24102018
2014;02 Akershus;0230 Lørenskog;Barn og foreldre;0845;Barnetrygd;105,24;24102018
2014;02 Akershus;0230 Lørenskog;Barn og foreldre;2530;Foreldrepenger;104,51;24102018
2014;02 Akershus;0230 Lørenskog;Pensjoner;0660;Krigspensjon;0,94;24102018
2014;02 Akershus;0230 Lørenskog;Pensjoner;0667;Supplerende stønad;5,56;24102018
2014;02 Akershus;0230 Lørenskog;Pensjoner;2670;Alderspensjon;1182,20;24102018
2014;02 Akershus;0230 Lørenskog;Pensjoner;2680;Ytelser til gjenlevende;12,94;24102018
2014;02 Akershus;0230 Lørenskog;Øvrig;2661;Grunn- og hjelpestønad;22,93;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;0634;Tiltakspenger;11,80;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;2541;Dagpenger;113,87;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;30,16;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;2650;Sykepenger;375,14;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;364,32;24102018
2014;02 Akershus;0231 Skedsmo;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;495,67;24102018
2014;02 Akershus;0231 Skedsmo;Barn og foreldre;0844;Kontantstøtte;11,56;24102018
2014;02 Akershus;0231 Skedsmo;Barn og foreldre;0845;Barnetrygd;154,76;24102018
2014;02 Akershus;0231 Skedsmo;Barn og foreldre;2530;Foreldrepenger;177,75;24102018
2014;02 Akershus;0231 Skedsmo;Pensjoner;0660;Krigspensjon;0,72;24102018
2014;02 Akershus;0231 Skedsmo;Pensjoner;0667;Supplerende stønad;6,97;24102018
2014;02 Akershus;0231 Skedsmo;Pensjoner;2670;Alderspensjon;1741,93;24102018
2014;02 Akershus;0231 Skedsmo;Pensjoner;2680;Ytelser til gjenlevende;15,39;24102018
2014;02 Akershus;0231 Skedsmo;Øvrig;2661;Grunn- og hjelpestønad;30,76;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;0634;Tiltakspenger;2,60;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;2541;Dagpenger;47,15;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;9,98;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;2650;Sykepenger;169,64;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;124,80;24102018
2014;02 Akershus;0233 Nittedal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;209,50;24102018
2014;02 Akershus;0233 Nittedal;Barn og foreldre;0844;Kontantstøtte;4,32;24102018
2014;02 Akershus;0233 Nittedal;Barn og foreldre;0845;Barnetrygd;74,84;24102018
2014;02 Akershus;0233 Nittedal;Barn og foreldre;2530;Foreldrepenger;82,01;24102018
2014;02 Akershus;0233 Nittedal;Pensjoner;0660;Krigspensjon;0,49;24102018
2014;02 Akershus;0233 Nittedal;Pensjoner;0667;Supplerende stønad;1,77;24102018
2014;02 Akershus;0233 Nittedal;Pensjoner;2670;Alderspensjon;699,60;24102018
2014;02 Akershus;0233 Nittedal;Pensjoner;2680;Ytelser til gjenlevende;8,58;24102018
2014;02 Akershus;0233 Nittedal;Øvrig;2661;Grunn- og hjelpestønad;14,48;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;0634;Tiltakspenger;0,99;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;2541;Dagpenger;10,48;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,90;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;2650;Sykepenger;45,22;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;37,61;24102018
2014;02 Akershus;0234 Gjerdrum;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;59,24;24102018
2014;02 Akershus;0234 Gjerdrum;Barn og foreldre;0844;Kontantstøtte;1,34;24102018
2014;02 Akershus;0234 Gjerdrum;Barn og foreldre;0845;Barnetrygd;20,62;24102018
2014;02 Akershus;0234 Gjerdrum;Barn og foreldre;2530;Foreldrepenger;20,68;24102018
2014;02 Akershus;0234 Gjerdrum;Pensjoner;0667;Supplerende stønad;0,23;24102018
2014;02 Akershus;0234 Gjerdrum;Pensjoner;2670;Alderspensjon;191,97;24102018
2014;02 Akershus;0234 Gjerdrum;Pensjoner;2680;Ytelser til gjenlevende;2,37;24102018
2014;02 Akershus;0234 Gjerdrum;Øvrig;2661;Grunn- og hjelpestønad;4,29;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;0634;Tiltakspenger;4,55;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;2541;Dagpenger;88,25;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;22,97;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;2650;Sykepenger;287,06;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;249,21;24102018
2014;02 Akershus;0235 Ullensaker;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;318,01;24102018
2014;02 Akershus;0235 Ullensaker;Barn og foreldre;0844;Kontantstøtte;6,91;24102018
2014;02 Akershus;0235 Ullensaker;Barn og foreldre;0845;Barnetrygd;109,45;24102018
2014;02 Akershus;0235 Ullensaker;Barn og foreldre;2530;Foreldrepenger;121,54;24102018
2014;02 Akershus;0235 Ullensaker;Pensjoner;0660;Krigspensjon;0,27;24102018
2014;02 Akershus;0235 Ullensaker;Pensjoner;0667;Supplerende stønad;1,65;24102018
2014;02 Akershus;0235 Ullensaker;Pensjoner;2670;Alderspensjon;941,44;24102018
2014;02 Akershus;0235 Ullensaker;Pensjoner;2680;Ytelser til gjenlevende;11,94;24102018
2014;02 Akershus;0235 Ullensaker;Øvrig;2661;Grunn- og hjelpestønad;19,52;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;0634;Tiltakspenger;3,75;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;2541;Dagpenger;48,13;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;14,97;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;2650;Sykepenger;169,85;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;186,63;24102018
2014;02 Akershus;0236 Nes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;271,20;24102018
2014;02 Akershus;0236 Nes;Barn og foreldre;0844;Kontantstøtte;3,43;24102018
2014;02 Akershus;0236 Nes;Barn og foreldre;0845;Barnetrygd;59,42;24102018
2014;02 Akershus;0236 Nes;Barn og foreldre;2530;Foreldrepenger;64,52;24102018
2014;02 Akershus;0236 Nes;Pensjoner;0660;Krigspensjon;0,74;24102018
2014;02 Akershus;0236 Nes;Pensjoner;0667;Supplerende stønad;2,02;24102018
2014;02 Akershus;0236 Nes;Pensjoner;2670;Alderspensjon;675,13;24102018
2014;02 Akershus;0236 Nes;Pensjoner;2680;Ytelser til gjenlevende;6,95;24102018
2014;02 Akershus;0236 Nes;Øvrig;2661;Grunn- og hjelpestønad;15,01;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;0634;Tiltakspenger;4,11;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;2541;Dagpenger;55,38;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;17,29;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;2650;Sykepenger;209,97;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;187,76;24102018
2014;02 Akershus;0237 Eidsvoll;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;324,76;24102018
2014;02 Akershus;0237 Eidsvoll;Barn og foreldre;0844;Kontantstøtte;5,13;24102018
2014;02 Akershus;0237 Eidsvoll;Barn og foreldre;0845;Barnetrygd;70,68;24102018
2014;02 Akershus;0237 Eidsvoll;Barn og foreldre;2530;Foreldrepenger;73,54;24102018
2014;02 Akershus;0237 Eidsvoll;Pensjoner;0660;Krigspensjon;0,19;24102018
2014;02 Akershus;0237 Eidsvoll;Pensjoner;0667;Supplerende stønad;0,10;24102018
2014;02 Akershus;0237 Eidsvoll;Pensjoner;2670;Alderspensjon;730,84;24102018
2014;02 Akershus;0237 Eidsvoll;Pensjoner;2680;Ytelser til gjenlevende;10,35;24102018
2014;02 Akershus;0237 Eidsvoll;Øvrig;2661;Grunn- og hjelpestønad;18,17;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;0634;Tiltakspenger;2,70;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;2541;Dagpenger;28,04;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,16;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;2650;Sykepenger;101,53;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;105,38;24102018
2014;02 Akershus;0238 Nannestad;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;115,07;24102018
2014;02 Akershus;0238 Nannestad;Barn og foreldre;0844;Kontantstøtte;2,62;24102018
2014;02 Akershus;0238 Nannestad;Barn og foreldre;0845;Barnetrygd;38,68;24102018
2014;02 Akershus;0238 Nannestad;Barn og foreldre;2530;Foreldrepenger;36,99;24102018
